node_1,node_2,node_3
evil7589,fourmi0902,2
evil7589,g8429310,1
evil7589,genie529,1
evil7589,gillian30917,1
evil7589,glory5566,1
evil7589,guitarvolley,1
evil7589,hdw,1
evil7589,hjoyce0131,1
evil7589,hunter05469,1
evil7589,i19861120,1
evil7589,icerain3173,3
evil7589,ifee,1
evil7589,ims531,2
evil7589,ivypig27,1
evil7589,iygjghyjhguy,2
evil7589,j147589,2
evil7589,j4y4wu3,5
evil7589,james13112,2
evil7589,jbccx,1
evil7589,jejeyu,1
evil7589,jenny7258,2
evil7589,jessica87270,1
evil7589,jetaime851,1
evil7589,kafka1006,1
evil7589,kenco,1
evil7589,kilieolee,3
evil7589,knight831022,1
evil7589,kuoeight,1
evil7589,kyoitei,1
evil7589,lamourmoi,5
evil7589,lazulum,2
evil7589,lazur,1
evil7589,mamamia0419,3
evil7589,mapxu664,1
evil7589,mbczzz,2
evil7589,megreen,2
evil7589,miliq,1
evil7589,mintmina,1
evil7589,miracle7,1
evil7589,missddd,5
evil7589,newsoulth,1
evil7589,nightpigpig,1
evil7589,oorflumpool,1
evil7589,orangeyang,1
evil7589,osmanthusjo,1
evil7589,osuv,1
evil7589,paulshain04,1
evil7589,piliwu,1
evil7589,priest66,6
evil7589,princepisces,1
evil7589,q2520q,1
evil7589,ruby981206,1
evil7589,s10153524,4
evil7589,sherryimayda,1
evil7589,shinelin,5
evil7589,ssd123698745,11
evil7589,stupidsnow,2
evil7589,sungtau,1
evil7589,thenorth,3
evil7589,timber777,2
evil7589,tojo0816,1
evil7589,totqoq,2
evil7589,tsukiyomi157,2
evil7589,tsukiyumi,1
evil7589,twmarstw7758,1
evil7589,vyeight,3
evil7589,wike,1
evil7589,willow,7
evil7589,winniekuma,2
evil7589,wtfconk,1
evil7589,wugilin,1
evil7589,x168o,4
evil7589,xmaix,1
evil7589,xoxox,1
evil7589,yayoha006,1
evil7589,yoyo3055,1
evil7589,yulotus12,1
evil7589,zero00072,1
evil7589,zhilong0403,1
evil7589,zmlcet,1
evilsura,AQUAWATERS,5
evilsura,AllureDoll,1
evilsura,Devilskiss,1
evilsura,Jerusaleam,1
evilsura,KIDDLEE,7
evilsura,Kathien,1
evilsura,Silywuns,2
evilsura,SuperKoala,1
evilsura,Sva,1
evilsura,TohmaMiyuki,2
evilsura,VANGIN,2
evilsura,VogDuo,3
evilsura,Xray2002,1
evilsura,afternight,3
evilsura,ariesw,6
evilsura,catchco,1
evilsura,cloud447,1
evilsura,cosmosmass,1
evilsura,czaritza,2
evilsura,deepvoice13,3
evilsura,emulators,2
evilsura,etys,1
evilsura,evilsura,3
evilsura,f22,1
evilsura,farst,1
evilsura,forrest12,1
evilsura,frannica,1
evilsura,ggyy2,1
evilsura,grace090,3
evilsura,jujuice,8
evilsura,katako,1
evilsura,liantintachi,1
evilsura,light5552000,2
evilsura,littledevil2,1
evilsura,littlesand,6
evilsura,manaq,2
evilsura,mayahh,2
evilsura,mindehsiao,1
evilsura,minna,3
evilsura,mjuki,1
evilsura,mooor,4
evilsura,nomurasai,1
evilsura,ohruha,1
evilsura,purplebrown,8
evilsura,sosolola,1
evilsura,taikobo26,1
evilsura,terryshyu,2
evilsura,uwmtsa,1
evilsura,vivino,1
evilsura,viviya,1
evilsura,windyli,1
evilsura,yaokut,3
evilsura,yiro,1
evilsura,yyoung,1
evilzen,DreamKite,1
evilzen,knigh,1
evilzen,mina1002,1
evilzen,sandalwood,1
ewqhusally,cajaja,1
ex19821221,eay,2
ex19821221,germany,1
ex19821221,julian,1
ex19821221,klean,1
ex19821221,masie,2
ex19821221,min3005,1
ex19821221,monicachiu,1
ex19821221,monologist,1
ex19821221,nicoro,1
ex19821221,smallzero,1
f0921048125,JT613,1
f0921048125,LilyHsu,1
f0921048125,Takuri,2
f0921048125,abin5071,1
f0921048125,fuyuyoru,2
f0921048125,iiiivy,4
f0921048125,jameshcm,1
f0921048125,kilikili,1
f0921048125,mayuka,3
f0921048125,ru88atgs,1
f0921048125,smallgreen71,1
f0921048125,stevexbucky,1
f0921048125,suction,1
f0921048125,suner8467,1
f22313467,BeStone,4
f22313467,OyAlbert,1
f22313467,Raimu,1
f22313467,aceone,2
f22313467,army614000,1
f22313467,cks332288,1
f22313467,devilkool,1
f22313467,emma369,2
f22313467,miracle7,6
f22313467,orangehb,2
f22313467,paopaotw,2
f22313467,suction,5
f22313467,vyeight,3
f22313467,wike,1
f22313467,willow,1
f496328mm,GoGoKiMo,1
f496328mm,g7a7n7,1
f8206,almondchoco,1
f8206,crazylovewow,1
f8206,imbattle,1
f8206,loseangela,3
f8206,mytear,1
f8206,robbes,1
facenook,Abric,1
facenook,AmberTu,1
facenook,BeckyRon,1
facenook,BeiZhen,1
facenook,Clever,1
facenook,DXXtt,1
facenook,Giggle1216,1
facenook,HKHK,1
facenook,IAMO,1
facenook,IDrum123121,1
facenook,ITASA,1
facenook,Iriswe,1
facenook,JennyFang,1
facenook,KKALI,2
facenook,Leo3492351,1
facenook,Licidrama,1
facenook,LittleChickS,1
facenook,Mika7011,1
facenook,Nekohan,1
facenook,OneDrive,1
facenook,Scion,2
facenook,Sululu,1
facenook,Tzu1996,1
facenook,YM1988,1
facenook,YOHOYA,1
facenook,Yvetteee,1
facenook,a668883,1
facenook,abc127845,1
facenook,accid11,1
facenook,andy1014,1
facenook,aqua2798,1
facenook,arimurajann,1
facenook,assotr,1
facenook,aug60423,1
facenook,beca915025,1
facenook,bunnybyebye,1
facenook,candyday,1
facenook,candykiss,1
facenook,canon15167,1
facenook,cargo,1
facenook,cblioliotp2,1
facenook,cccchiang,1
facenook,coconut322,1
facenook,codyDL,1
facenook,d26150671,1
facenook,dearvolley,1
facenook,defender9017,1
facenook,domorita666,1
facenook,e933429e,1
facenook,elbira,1
facenook,emmAQBB,1
facenook,en9515,1
facenook,endless1007,1
facenook,f10052017,1
facenook,faceeee,1
facenook,fb194854,1
facenook,fcugeo,1
facenook,feelingdark,1
facenook,fishih,4
facenook,florTW,1
facenook,flyingfei77,1
facenook,ful6ful6,2
facenook,genie529,2
facenook,gill1024,1
facenook,gloomymy,1
facenook,grace500300,1
facenook,hankQuQ,2
facenook,hecate4967,1
facenook,hsiaochia,1
facenook,hsuan8871,1
facenook,iiii78915,1
facenook,ironstomach,1
facenook,jack0216,1
facenook,jackenl,1
facenook,jajatje,1
facenook,jeff1211,1
facenook,jimmy0114,1
facenook,joylin0827,1
facenook,jtmh,1
facenook,jujuliehung,1
facenook,juliancat,1
facenook,k99483,1
facenook,kerokerott,1
facenook,keu57556,1
facenook,kevin800421,1
facenook,khps5637,1
facenook,kimi0517,2
facenook,kiss377017,1
facenook,kjes79007,1
facenook,labulato,1
facenook,lai14103,1
facenook,lavender0309,1
facenook,leafching,1
facenook,lilltiger,1
facenook,lin1993815,1
facenook,linda17a3,1
facenook,linyulun34,1
facenook,lisa52162000,1
facenook,littledeer36,1
facenook,lsky,1
facenook,lynnmine,1
facenook,m04455660,1
facenook,mhianni,1
facenook,mimi20030531,1
facenook,miyawang1125,1
facenook,moonwoman,1
facenook,mumuchch,1
facenook,mxr,1
facenook,nalthax,1
facenook,namon,1
facenook,niceyeh,1
facenook,nono520g,1
facenook,obvo,1
facenook,ohmyHuan,2
facenook,once1024,1
facenook,oreocat,1
facenook,oxoo,1
facenook,ph70616,1
facenook,piaor1001,1
facenook,picawan,1
facenook,playboy8787,1
facenook,playla,1
facenook,polyphony,1
facenook,pplqq,1
facenook,printemps401,1
facenook,prophage,1
facenook,pyon0w0pyon,1
facenook,qwe88666,1
facenook,rain72510,1
facenook,rainbow0319,1
facenook,riley0314,1
facenook,rutp6j35566,1
facenook,s50088,1
facenook,s9245034,1
facenook,saaan,1
facenook,sailinama,1
facenook,sallyhelp,1
facenook,seediq,1
facenook,sgi9,1
facenook,sh0101,1
facenook,show430318,1
facenook,shuanxd,1
facenook,silentguy,1
facenook,sizukuchrist,1
facenook,slfpi,1
facenook,smallGY,1
facenook,smpss92150,1
facenook,sn99930,1
facenook,snwxxx,2
facenook,sophiaasdf,1
facenook,sotheresthat,1
facenook,sukielin,1
facenook,sunone,1
facenook,susanna026,1
facenook,suspender31,1
facenook,sweetybebe,1
facenook,szyu1122,1
facenook,tsubasakeke,1
facenook,tsukiyomi157,1
facenook,tv12,1
facenook,twmarstw7758,1
facenook,uoza,1
facenook,urgrandpa,1
facenook,vivi710,1
facenook,vivianpart,1
facenook,vm6zo6al,1
facenook,vumedus,1
facenook,wendy1218az,1
facenook,winds9958,1
facenook,wirecut,1
facenook,wwsquare,1
facenook,wxyuan,1
facenook,xaxa112,1
facenook,yanw,1
facenook,yayagogo109,1
facenook,yenenen888,1
facenook,yoga1,1
facenook,yoho10,1
facenook,yong9812,1
facenook,yoyoibu,1
facenook,z97799682,1
faces0528,BunnyGirl,1
faces0528,PEI97,1
faces0528,RuinAngel,1
faces0528,bearyuchan,1
faces0528,bowen0724,1
faces0528,chiachichen,1
faces0528,cvsugar,1
faces0528,dingdingcho,1
faces0528,faces0528,2
faces0528,greenishish,1
faces0528,harpe,1
faces0528,honglin0926,1
faces0528,iamcrystal,1
faces0528,iinstan,1
faces0528,iloveyian,1
faces0528,imoimo,1
faces0528,itsnotme2,1
faces0528,janice0925,1
faces0528,jillkai,1
faces0528,maxxsu,1
faces0528,miki0109,1
faces0528,mingrset,1
faces0528,petestar,1
faces0528,riverleaf,1
faces0528,shadownctu,1
faces0528,sueshanyo,1
faces0528,ticktock,1
faces0528,tina800920,1
faces0528,tracybbb,1
facet,albert0507,1
facet,alonedancing,1
facet,angleme,1
facet,cloverry2,1
facet,easycoming,1
facet,happyair,1
facet,hip,1
facet,idoit,1
facet,inale,1
facet,joun,1
facet,maniacmei,1
facet,poka103,1
facet,richday,1
facet,yoyopinky,1
fairy0213,alonedancing,1
fairy0213,fairy0213,2
fairy0213,lladro,1
fairycakes,AGODFATHER,1
fairycakes,AQUAWATERS,3
fairycakes,Abric,1
fairycakes,CloudyWing,4
fairycakes,Faye88,1
fairycakes,Hachi329,1
fairycakes,KtrGirl,1
fairycakes,RickyFree,1
fairycakes,ShiningRuby,3
fairycakes,abububu,1
fairycakes,amadisyeh,1
fairycakes,antibonding,3
fairycakes,avatarer,1
fairycakes,b4dawn,2
fairycakes,baroquekei,2
fairycakes,bigfu,2
fairycakes,blueberrypie,5
fairycakes,cc88,1
fairycakes,cleanwater66,5
fairycakes,diess,4
fairycakes,fairycakes,23
fairycakes,flycatty,1
fairycakes,frannica,1
fairycakes,ga048888,1
fairycakes,gunk,1
fairycakes,hahashin,1
fairycakes,happyennovy,2
fairycakes,happyzora,1
fairycakes,henry12,1
fairycakes,jerryXDXDXD,1
fairycakes,kamayer,1
fairycakes,katsurada,3
fairycakes,kingsdipper,3
fairycakes,kudoshaki,4
fairycakes,kyotenkacat,3
fairycakes,leighmeow,1
fairycakes,littlesand,4
fairycakes,lydiayeh,1
fairycakes,mermaid98,1
fairycakes,minoru244,2
fairycakes,miyamiiiii,4
fairycakes,mooor,2
fairycakes,mrwrong,1
fairycakes,passy,4
fairycakes,phiamore,1
fairycakes,pipida00,1
fairycakes,popoloo,2
fairycakes,purplemaple,1
fairycakes,qoo1519000,1
fairycakes,rabbitball19,4
fairycakes,raistL,2
fairycakes,shelley0522,1
fairycakes,shishiQ,1
fairycakes,summeruse,4
fairycakes,sungu,2
fairycakes,swatchcat,4
fairycakes,tsukasa22,1
fairycakes,uminz,1
fairycakes,vcsue,1
fairycakes,vinita,1
fairycakes,vivinanao,1
fairycakes,vivino,1
fairycakes,wssp,1
fairycakes,wwa928,1
fairycakes,yiro,1
fairycakes,yun1014,2
fairycakes,zenkixd,1
faithful,CRAZYVIVI,1
faithful,ColaVodka,1
faithful,Doraemon2,1
faithful,HappyGoodDay,1
faithful,Lolira,1
faithful,MM79979,1
faithful,NiseMorisama,1
faithful,Olleh1996,1
faithful,RLH,1
faithful,Riesling,1
faithful,TETZ,1
faithful,Taimin0502,1
faithful,Ulzzang,1
faithful,YCFU1201,1
faithful,Zayi0716,1
faithful,a221877890,1
faithful,a3050909,1
faithful,a6414652,1
faithful,aQsoqli,1
faithful,abc12812,1
faithful,abcdefg91024,1
faithful,abonbon,1
faithful,aca03,1
faithful,adenwu1114,1
faithful,almondchoco,1
faithful,alohaandy,2
faithful,amy252679,1
faithful,ann7773631,1
faithful,applehhhh,1
faithful,apricotcat,1
faithful,aria168,1
faithful,as1122554,1
faithful,asgy,1
faithful,atapu,1
faithful,azdc,1
faithful,baddreams,1
faithful,bbbruce,1
faithful,beauty199399,1
faithful,bettybuy,1
faithful,bigbird0612,1
faithful,bleumarine,1
faithful,boboWEN,1
faithful,bungeejump,1
faithful,cannengue,1
faithful,ching830930,1
faithful,chinkahei,1
faithful,chiyaka3416,1
faithful,chu3,1
faithful,collco,1
faithful,curtischang,1
faithful,deadheart,1
faithful,deeeplove,1
faithful,deeryi,1
faithful,dmcot,1
faithful,do0622,1
faithful,docchen,1
faithful,dr735,1
faithful,dumbo426,1
faithful,ee430,1
faithful,elaine40132,1
faithful,ertai1126,1
faithful,eternity0005,1
faithful,f17orget,1
faithful,f204137,1
faithful,facenook,1
faithful,feelflying,1
faithful,fgdyu,1
faithful,gima13080,1
faithful,gnc,1
faithful,goofyfeet,2
faithful,heat0204,1
faithful,heaventear,2
faithful,heidic608,1
faithful,hejihui,1
faithful,hinamori0216,1
faithful,hsin8562,1
faithful,hungryuu,1
faithful,icou,1
faithful,imanda0324,1
faithful,investment,1
faithful,irene160,1
faithful,irisann1013,1
faithful,j210749133,1
faithful,j330530,1
faithful,ja1295,1
faithful,jackyshie31,1
faithful,jecc,1
faithful,jun123rong,1
faithful,k23123,1
faithful,k862479k,1
faithful,koalaq,1
faithful,kolasami,2
faithful,kuma52,1
faithful,kw1229,1
faithful,liao5469,1
faithful,liaocat,1
faithful,lily0411,1
faithful,linwukin,2
faithful,lions402,1
faithful,littlesweety,1
faithful,liuyuchen,1
faithful,lixiaopei72,1
faithful,loplop2238,1
faithful,lovesmile07,1
faithful,lrissya,1
faithful,m0829,1
faithful,m0913023860,1
faithful,mag1021,1
faithful,mao2mao2,1
faithful,marcelle319,1
faithful,mei7744,1
faithful,mhtvpz,1
faithful,miage,1
faithful,miko711017,1
faithful,miliqoo,1
faithful,minianki,1
faithful,miniself0421,1
faithful,minnie5479,1
faithful,mixuan,1
faithful,mnnraku,1
faithful,money0917,1
faithful,monkeywife,1
faithful,moonchaser,2
faithful,mrecct,1
faithful,naton,1
faithful,nbastreet,1
faithful,needtoknow,1
faithful,oycob,1
faithful,peekaboobei,1
faithful,pfeva,1
faithful,pg12340000,1
faithful,pingy77,1
faithful,pumakiyo5566,1
faithful,qshnjuyn,1
faithful,r8112323506,1
faithful,rape5566,1
faithful,rita19902002,1
faithful,s89227,1
faithful,saluawu,1
faithful,sasa520,1
faithful,semisoul,1
faithful,sh3425346,1
faithful,shenana0102,1
faithful,shihpp,1
faithful,silentmoment,1
faithful,simon2358,1
faithful,skhedy,2
faithful,smicna,1
faithful,soulism,1
faithful,spildwj,1
faithful,steffy0418,1
faithful,sucl18,1
faithful,sunnykarentw,1
faithful,t3801542,1
faithful,thenorth,1
faithful,tianpei,1
faithful,tint,1
faithful,tooth,1
faithful,torpon,1
faithful,touchbird,1
faithful,towmomo,1
faithful,tzumon2020,1
faithful,ushiro,1
faithful,vert50171,1
faithful,viviheart,1
faithful,wableHD,1
faithful,waxapple0303,1
faithful,wecouldbe,1
faithful,wennn724,1
faithful,worf1128,3
faithful,wowqweasd,1
faithful,wtgr1059,1
faithful,wuleelee,1
faithful,wuting0106,1
faithful,wwiy,1
faithful,xmoonlight,1
faithful,xz258123,1
faithful,y866160,1
faithful,yisianing,1
faithful,yora,1
faithful,yoyobibby,1
faithful,yoyoman001,1
faithful,yozhen,1
faithful,zx57680,1
faithful,zzxx1322,1
faithful,zzztut,1
faiwen5566,Birthday5566,1
faiwen5566,a94037501,1
faiwen5566,chasewang,1
faiwen5566,claymath,1
faiwen5566,nacy204327,1
fakedoll,HiSunny,2
fakedoll,HuiHuiWolf,1
fakedoll,Maonome,1
fakedoll,OMGpineapple,1
fakedoll,VenusYAYA,1
fakedoll,ballball520,3
fakedoll,baumann,1
fakedoll,calabon,1
fakedoll,celebrationx,1
fakedoll,crazyguy,1
fakedoll,haru97724,1
fakedoll,jetaime851,1
fakedoll,kimura0701,1
fakedoll,lovejkv,1
fakedoll,meimei2016,1
fakedoll,sn99930,2
fakedoll,vyeight,1
fakedoll,wen52212,1
fakedoll,wextseng,1
fakemee,Ahhhhaaaa,38
fakemee,Cishang,1
fakemee,EVEREVER,1
fakemee,FUCCC,4
fakemee,Faye88,3
fakemee,Hediard,1
fakemee,ISNAKEI,1
fakemee,IamRayN,2
fakemee,Ladyrose,1
fakemee,MadCaro,11
fakemee,Morigan,2
fakemee,Mrchungken,1
fakemee,NCKUbuddha,6
fakemee,PUTOUCHANG,1
fakemee,Pcinereus,1
fakemee,QueenofSM,1
fakemee,REVERSI,5
fakemee,RachelMcAdam,1
fakemee,RoMaybe,1
fakemee,Rocosr,1
fakemee,ShinXXXXX,1
fakemee,SophiaLee,1
fakemee,Spartaa,1
fakemee,Tenging,1
fakemee,UXIUJIL,1
fakemee,VUVCOM,1
fakemee,VischDonahue,2
fakemee,WhiteMouse,1
fakemee,XOsz,2
fakemee,YHTNIMK,2
fakemee,YenPcman,1
fakemee,a1982213,8
fakemee,a27647535,3
fakemee,aa10504,2
fakemee,aceone,4
fakemee,ajizu,1
fakemee,allenlee6710,8
fakemee,annieyee,3
fakemee,bbb1564,7
fakemee,bibiwei,4
fakemee,bigdapan,1
fakemee,bikigaya,2
fakemee,biosphere,3
fakemee,blackstaroop,2
fakemee,bobyhsu,1
fakemee,brad850402,3
fakemee,chungrew,2
fakemee,claymath,2
fakemee,conniemywife,4
fakemee,cul287,1
fakemee,czaritza,6
fakemee,doraemon8709,1
fakemee,elanne,2
fakemee,enemyli,4
fakemee,enjoy5566,1
fakemee,eva19452002,1
fakemee,exhenta5566,3
fakemee,fakemee,1
fakemee,g7a7n7,1
fakemee,get951753,1
fakemee,gibson72,2
fakemee,gokoumow,1
fakemee,hsshkisskiss,1
fakemee,hyjk,1
fakemee,i4303348,11
fakemee,izuuinhayato,1
fakemee,jark41,1
fakemee,jimmyjou2006,11
fakemee,jorGGWP,1
fakemee,kairou,6
fakemee,katanakiller,1
fakemee,kk0716,1
fakemee,ks454,1
fakemee,kuromu,5
fakemee,laique,1
fakemee,lecheck,1
fakemee,lion410202,2
fakemee,lisaonlisa2,4
fakemee,liuedd,1
fakemee,longley,1
fakemee,lulusuccess,1
fakemee,midnighttea,1
fakemee,minaminojill,1
fakemee,missddd,3
fakemee,moshenisshit,1
fakemee,muralice,4
fakemee,mxr,1
fakemee,ntuwalker,1
fakemee,olaerc23564,1
fakemee,oliverroli,2
fakemee,ponguy,1
fakemee,rayray123,1
fakemee,ro77289,1
fakemee,rockhart,1
fakemee,roger60801,1
fakemee,sandpool,37
fakemee,scotfold,2
fakemee,semisoul,4
fakemee,siaxing,1
fakemee,silver2012,3
fakemee,smallGY,2
fakemee,sodas500i,13
fakemee,soma2016,2
fakemee,sophia810130,2
fakemee,sparklekyu,2
fakemee,sphinx1031,25
fakemee,ssabjm,1
fakemee,ssd123698745,5
fakemee,suction,17
fakemee,sungtau,2
fakemee,susuqi,6
fakemee,thenorth,2
fakemee,twmarstw7758,75
fakemee,vainbook,2
fakemee,varda0821,1
fakemee,verakaco,1
fakemee,vicious666,2
fakemee,vuvu000,2
fakemee,wangquanchi,1
fakemee,washqwe,6
fakemee,weitin7011,1
fakemee,wendd1119,2
fakemee,wenwei,2
fakemee,werttrew,1
fakemee,whitehow,1
fakemee,will331,4
fakemee,willy61615,2
fakemee,xgodtw,1
fakemee,xtxml,3
fakemee,yniori,1
fakemee,zaqw641125,1
fakemee,zeffy,1
fakemee,zszsdd,2
fancaca,Bajuef,1
fancaca,Chloe0910,2
fancaca,DenTisGirl,1
fancaca,Dongdi,2
fancaca,EngelF,1
fancaca,G542672,1
fancaca,MAZUBB,1
fancaca,Magluci,2
fancaca,RiTaYin,1
fancaca,TURKOGLU,1
fancaca,YUCHG,2
fancaca,aiguo,1
fancaca,airlow,4
fancaca,artiller,7
fancaca,bedmen,1
fancaca,blackzero1,1
fancaca,c80352,1
fancaca,cat763152001,3
fancaca,centra,2
fancaca,chith,4
fancaca,chungrew,8
fancaca,ck1158,2
fancaca,eulb03,1
fancaca,eva19452002,1
fancaca,evevt,2
fancaca,eztak,1
fancaca,fu6m04,1
fancaca,g007,2
fancaca,hanna251,1
fancaca,hashbrownnn,1
fancaca,heloiselu,1
fancaca,hihilove,1
fancaca,iiiivy,1
fancaca,ithinksoiam,2
fancaca,jevousaime,1
fancaca,jim99952,1
fancaca,jrr661,1
fancaca,kimura0701,1
fancaca,leoth,2
fancaca,liliisme,2
fancaca,mftd,1
fancaca,niishiki,1
fancaca,nono1234,1
fancaca,qwe310153,1
fancaca,s00924s00924,1
fancaca,shinshin2015,1
fancaca,simple30,1
fancaca,sleepdesign,1
fancaca,srwcc,2
fancaca,tinabjqs,1
fancaca,wanters,2
fancaca,winniekuma,1
fancaca,winu,1
fancaca,wu0h96,2
fancaca,x90417,1
fancaca,xupmc,1
fancaca,yozhen,1
fancaca,zheng1624158,1
fancychiu,CHRISTINAYEN,1
fancychiu,CNTsai,1
fancychiu,Changsunche,1
fancychiu,Darkword1987,1
fancychiu,GFDS,1
fancychiu,Monnmonn,1
fancychiu,Sva,1
fancychiu,Trasher,1
fancychiu,VVll,1
fancychiu,VitaminD,2
fancychiu,VogDuo,1
fancychiu,bhstleon,1
fancychiu,blacke,2
fancychiu,blatta,1
fancychiu,candy780118,1
fancychiu,chiwenjohn,1
fancychiu,cobras0321,1
fancychiu,dennis7653,1
fancychiu,eidj,1
fancychiu,flow1992,1
fancychiu,fusinshoujo,1
fancychiu,hyhyhy,1
fancychiu,jerry1103,1
fancychiu,kess,1
fancychiu,kudoshaki,2
fancychiu,lightbox,1
fancychiu,meowwhelp,2
fancychiu,orgasmo5566,1
fancychiu,paupu,2
fancychiu,popcool,1
fancychiu,sunluna,1
fancychiu,uwmtsa,1
fancychiu,van2003,1
fancychiu,zone0317,11
fancymoon,Belialdeng,1
fancymoon,CNTsai,1
fancymoon,PUTOUCHANG,1
fancymoon,accountingtn,1
fancymoon,antibonding,1
fancymoon,ccawen,1
fancymoon,diesss,1
fancymoon,hozuki,1
fancymoon,kim123boy,2
fancymoon,kungfutofu,1
fancymoon,piercepaul,4
fancymoon,sitifan,1
fancymoon,zoonead,2
fangbr,Acrosstheuni,1
fangbr,Puffcute,1
fangbr,Wall62,1
fangbr,Warlury,1
fangbr,itsdj,2
fangbr,jameshcm,1
fangbr,kyodaisuki,1
fangbr,match123,1
fangbr,parrio,1
fangbr,pennyh525,1
fangbr,rree,1
fangbr,wu0h96,2
fantasoda,Buge,1
fantasoda,PUTOUCHANG,1
fantasoda,claymath,4
fantasoda,fantasoda,3
fantasoda,microXD,1
fantasoda,raysun011081,1
faradair,Buge,1
faradair,DarkHolbach,1
faradair,DemonPomelo,1
faradair,GARIGI,1
faradair,HayaSan,1
faradair,HuiHuiWolf,1
faradair,INcontroL,1
faradair,Ipadhotwater,1
faradair,Ladyrose,2
faradair,LeehomLee,1
faradair,Moratti,1
faradair,MysteryHolic,5
faradair,NCKUbuddha,2
faradair,NOTHINGES,1
faradair,RaiGend0519,1
faradair,Rex1009,1
faradair,SBLsosweet,1
faradair,Snowyc,4
faradair,a27647535,1
faradair,a6dddd,1
faradair,a9601268787,1
faradair,aaron2034b,2
faradair,aiguo,1
faradair,aliceric29,1
faradair,amy6272000,1
faradair,avrw,1
faradair,bident,2
faradair,blackmoon21,2
faradair,bom10306,1
faradair,ccrhalp,1
faradair,chara117yun,2
faradair,chinandxian,1
faradair,cmid05,1
faradair,czaritza,3
faradair,davidWG5566,2
faradair,davidjay300,1
faradair,djhaok,2
faradair,duoduo554553,2
faradair,dwdt,1
faradair,emmy781221,5
faradair,eternia0920,2
faradair,fox36235,1
faradair,fred0755,1
faradair,funjazz,1
faradair,goal770711,1
faradair,gojoberry,1
faradair,greeedisland,1
faradair,happy0980,1
faradair,hikari22,2
faradair,horse2819,1
faradair,investment,1
faradair,iras,2
faradair,iso90024,1
faradair,ivy005,2
faradair,j8630222,2
faradair,jetaime851,2
faradair,jojona,3
faradair,judechu,1
faradair,jumbomirror,1
faradair,kepf,1
faradair,kiki230984,2
faradair,kitten631,2
faradair,kmaster,1
faradair,liao5469,1
faradair,linlinjiang,1
faradair,linyap,2
faradair,loveian16,3
faradair,lovem7a,2
faradair,mag1021,2
faradair,mamajustgo,1
faradair,mapxu664,1
faradair,mayii1020,1
faradair,minaminojill,1
faradair,momomom,1
faradair,n123456n,1
faradair,nickey0127,1
faradair,niowme,1
faradair,noovertime,2
faradair,onlysammi,1
faradair,peipeiko,1
faradair,ppc,1
faradair,puppyvivi,4
faradair,qrstuv,1
faradair,qw75393,2
faradair,racoon151,1
faradair,raikataiwan,3
faradair,rainyday013,1
faradair,realbout,1
faradair,rissos,1
faradair,ruby981206,1
faradair,russiaorange,2
faradair,s048521378,1
faradair,s91935,3
faradair,saluawu,1
faradair,satsuya0114,1
faradair,shine2gogogo,1
faradair,shinewithyou,1
faradair,simdavid,1
faradair,singhuei,2
faradair,siver,1
faradair,smileykilu,4
faradair,snowtoya,1
faradair,songlala,1
faradair,starfile,1
faradair,suction,4
faradair,suxen,1
faradair,symeng,1
faradair,tingashin,1
faradair,togg,1
faradair,toheart78945,3
faradair,tooth,1
faradair,tupacshkur,1
faradair,wkheinz,1
faradair,xholoom,1
faradair,xupurmpp,1
faradair,yjlee0829,6
faradair,yosh1568,1
faradair,zzz71084482,1
fasio188,Ahhhhaaaa,1
fasio188,BailiTusu,4
fasio188,CNseven,1
fasio188,ChoDino,2
fasio188,GianniC,3
fasio188,HyperPoro,22
fasio188,J108i,2
fasio188,JIA3336,2
fasio188,James7878978,1
fasio188,Laevateinn,1
fasio188,Laurara,19
fasio188,Metallicat,1
fasio188,Nidog,1
fasio188,ONLYYUYU,2
fasio188,QoiiwWe,1
fasio188,RLH,1
fasio188,RavenRabbito,1
fasio188,SkyFee,1
fasio188,Transfat,1
fasio188,ZBeta,1
fasio188,a114261,1
fasio188,aceone,1
fasio188,adrienJPFR,8
fasio188,airlow,1
fasio188,akiyamatt,8
fasio188,asd5asd5asd,2
fasio188,ashkaze,6
fasio188,audrey94,2
fasio188,awfulday,1
fasio188,bkj123,1
fasio188,bluebugi,1
fasio188,bo4117,2
fasio188,bunnyer,1
fasio188,carolwu18,2
fasio188,castjane,1
fasio188,chihchuan,1
fasio188,chungrew,1
fasio188,clark2644,2
fasio188,cleve1985,1
fasio188,coffee112,5
fasio188,coffeeee,1
fasio188,curryhats,2
fasio188,d8731400,2
fasio188,dayaju,2
fasio188,dibay,2
fasio188,doorfan,1
fasio188,doroarien,1
fasio188,dowcher,4
fasio188,dream789,1
fasio188,duriel3313,1
fasio188,eatingshit,1
fasio188,eddie909,1
fasio188,edweepvp,1
fasio188,eric791112,9
fasio188,fasio188,10
fasio188,fish250504,1
fasio188,forfan,1
fasio188,geige,1
fasio188,gginindr,1
fasio188,ginosheep,1
fasio188,goo1227,5
fasio188,goull376,1
fasio188,greenwater,1
fasio188,guardian128,1
fasio188,happyennovy,7
fasio188,hsyuhe,5
fasio188,huitz,1
fasio188,iamjimhaha,1
fasio188,insect5213,1
fasio188,jameshcm,3
fasio188,jayway,2
fasio188,joygo,1
fasio188,k58953817,2
fasio188,killerken,1
fasio188,killua1111,1
fasio188,kingyes,16
fasio188,kinki999,3
